pair,base_bar,signal_bar,float_pct,tp_pct,sl_pct,initial,final,total_return_pct,trades,wins,losses,win_rate_pct,max_dd_pct,profit_factor,monthly_pct,n_signals
BTC-USDT-SWAP,5m,30m,0.003,0.025,0.01,300.0,0,-100.0,35,8,27,22.857,104.0,0.646,-4.11,35050
BTC-USDT-SWAP,5m,30m,0.003,0.025,0.015,300.0,0,-100.0,7,0,7,0.0,112.0,0.0,-4.11,35050
BTC-USDT-SWAP,5m,1H,0.0015,0.008,0.006,300.0,0,-100.0,123,54,69,43.902,103.704,0.783,-4.11,17526
BTC-USDT-SWAP,5m,1H,0.0015,0.008,0.01,300.0,0,-100.0,119,67,52,56.303,102.098,0.82,-4.11,17526
BTC-USDT-SWAP,5m,1H,0.0015,0.008,0.015,300.0,0,-100.0,23,11,12,47.826,115.0,0.401,-4.11,17526
BTC-USDT-SWAP,5m,1H,0.0015,0.015,0.006,300.0,0,-100.0,96,27,69,28.125,103.521,0.783,-4.11,17526
BTC-USDT-SWAP,5m,1H,0.0015,0.015,0.01,300.0,0,-100.0,23,6,17,26.087,103.0,0.449,-4.11,17526
BTC-USDT-SWAP,5m,1H,0.0015,0.015,0.015,300.0,0,-100.0,20,7,13,35.0,110.0,0.471,-4.11,17526
BTC-USDT-SWAP,5m,1H,0.0015,0.025,0.006,300.0,0,-100.0,24,2,22,8.333,106.0,0.312,-4.11,17526
BTC-USDT-SWAP,5m,1H,0.0015,0.025,0.01,300.0,0,-100.0,19,3,16,15.789,104.0,0.409,-4.11,17526
BTC-USDT-SWAP,5m,1H,0.0015,0.025,0.015,300.0,0,-100.0,9,1,8,11.111,104.0,0.187,-4.11,17526
BTC-USDT-SWAP,5m,1H,0.002,0.008,0.006,300.0,0,-100.0,99,42,57,42.424,104.386,0.737,-4.11,17526
BTC-USDT-SWAP,5m,1H,0.002,0.008,0.01,300.0,0,-100.0,24,9,15,37.5,102.0,0.382,-4.11,17526
BTC-USDT-SWAP,5m,1H,0.002,0.008,0.015,300.0,0,-100.0,15,6,9,40.0,102.0,0.292,-4.11,17526
BTC-USDT-SWAP,5m,1H,0.002,0.015,0.006,300.0,0,-100.0,99,28,71,28.283,103.521,0.789,-4.11,17526
